"Philippines","77","78","75","52","54","50","75","78","73","51","54","49","74","78","71","50","53","48","73","77","70","49","53","47","72","77","68","49","52","46","71","76","67","48","52","45","70","76","65","47","51","44","69","75","63","46","51","43","68","75","62","46","50","42","67","74","60","45","50","41","66","74","59","44","49","40","65","73","57","44","49","39","64","73","57","43","49","39","64","73","56","43","49","38","63","73","55","43","49","38","63","73","55","42","49","37","63","72","54","42","48","36","62","72","53","42","48","36"
"Poland","99","99","99","93","","","98","98","99","93","","","98","98","97","92","","","97","98","96","91","","","96","97","95","90","","","96","97","93","90","","","95","97","92","89","","","94","97","91","88","","","94","96","89","87","","","93","96","88","86","","","92","96","87","85","","","92","96","85","84","","","91","95","84","83","","","90","95","83","82","","","90","95","81","81","","","89","95","80","81","","","88","94","79","80","","","88","94","77","79","",""
"Portugal","100","100","100","85","93","","100","99","100","85","93","","99","99","100","82","90","","99","99","99","79","87","","99","99","99","76","83","","99","99","99","73","80","","99","99","99","71","77","","99","99","98","68","74","","99","99","98","65","71","","99","99","98","62","68","","98","99","98","60","65","","98","99","97","57","62","","98","99","97","54","58","","98","99","97","52","55","","98","99","97","49","52","","98","99","96","49","52","","97","99","96","49","52","","97","98","96","49","52",""
"Qatar","100","","","96","","","100","","","95","","","100","","","94","","","100","","","93","","","100","","","92","","","100","","","91","","","100","","","90","","","100","","","88","","","100","","","87","","","100","","","86","","","100","","","86","","","100","","","86","","","100","","","86","","","100","","","86","","","100","","","86","","","100","","","86","","","100","","","86","","","100","","","86","",""
"Republic of Korea","100","","","100","","","100","","","100","","","100","","","100","","","100","","","99","","","100","","","98","","","100","","","97","","","100","","","97","","","100","","","96","","","100","","","95","","","100","","","94","","","100","","","93","","","100","","","92","","","100","","","91","","","100","","","90","","","100","","","89","","","100","","","88","","","100","","","87","","","100","","","86","",""
"Republic of Moldova","76","86","69","","78","","76","86","68","","77","","75","86","68","","77","","75","86","67","","76","","75","86","67","","76","","75","86","67","","76","","75","87","66","","75","","75","87","66","","75","","75","88","66","","75","","75","88","66","","75","","75","88","66","","75","","75","89","65","","74","","75","89","65","","74","","75","89","65","","74","","76","90","65","","74","","75","89","64","","73","","75","89","63","","72","","74","89","62","","72",""
"Romania","84","95","71","77","","","84","95","70","74","","","83","95","69","72","","","82","95","67","70","","","81","95","66","69","","","81","94","64","67","","","80","94","63","65","","","79","94","62","63","","","78","94","60","62","","","77","94","59","60","","","77","94","57","59","","","76","93","56","57","","","75","93","55","56","","","75","93","55","55","","","75","93","55","54","","","75","93","55","54","","","75","93","55","54","","","","","","","",""
"Russian Federation","90","95","78","61","63","55","90","95","77","61","63","54","90","95","75","61","63","53","89","95","74","60","63","52","89","95","73","60","63","51","88","94","71","59","63","50","88","94","70","59","62","49","88","94","69","59","62","48","87","94","67","58","62","47","87","94","66","58","62","46","86","94","65","57","62","45","86","94","63","57","62","45","85","94","62","57","61","44","85","94","60","56","61","43","85","94","59","56","61","42","84","94","58","56","61","41","84","94","56","55","61","40","83","94","55","55","61","39"
"Rwanda","67","52","70","","","","65","53","68","","","","64","53","66","","","","63","54","65","","","","62","55","63","","","","61","55","62","","","","59","56","60","","","","58","57","59","","","","57","58","57","","","","56","58","55","","","","55","59","54","","","","53","60","52","","","","52","60","50","","","","51","61","49","","","","50","61","47","","","","48","62","46","","","","47","63","44","","","","45","63","42","","",""
"Saint Kitts and Nevis","","","","","","","","","","","","","","","","","","","","","","","","","92","","","","","","92","","","","","","92","","","","","","92","","","","","","92","","","","","","91","","","","","","90","","","","","","90","","","","","","89","","","","","","88","","","","","","87","","","","","","87","","","","","","86","","","","","","85","","","","",""
"Saint Lucia","88","78","91","","","","88","78","91","","","","88","78","91","","","","88","78","91","","","","89","78","91","","","","88","79","90","","","","87","80","89","","","","87","80","88","","","","86","81","87","","","","85","81","86","","","","84","81","85","","","","84","82","84","","","","83","82","83","","","","82","82","82","","","","81","83","81","","","","81","83","81","","","","82","83","81","","","","82","83","81","","",""
"Saint Vincent and the Grenadines","87","","","","","","87","","","","","","87","","","","","","87","","","","","","86","","","","","","85","","","","","","84","","","","","","83","","","","","","81","","","","","","80","","","","","","79","","","","","","78","","","","","","77","","","","","","76","","","","","","74","","","","","","73","","","","","","72","","","","","","71","","","","",""
"Samoa","98","98","98","48","38","51","98","99","98","49","38","51","98","99","98","49","38","51","98","99","98","49","39","51","98","99","98","49","39","51","98","99","98","49","39","52","98","99","98","49","39","52","98","99","98","49","40","52","98","99","98","49","40","52","98","99","97","50","40","52","98","99","97","50","40","52","98","99","97","50","40","52","98","99","97","50","40","52","98","99","97","50","41","52","98","99","97","49","41","52","98","99","97","49","41","52","98","99","97","49","41","52","98","99","97","49","41","52"
"San Marino","100","","","77","","","100","","","77","","","100","","","77","","","100","","","77","","","100","","","77","","","100","","","77","","","100","","","77","","","100","","","77","","","100","","","77","","","100","","","77","","","100","","","77","","","100","","","77","","","100","","","77","","","100","","","77","","","100","","","77","","","100","","","77","","","100","","","77","","","100","","","77","",""
"Sao Tome and Principe","43","48","31","","","","43","48","31","","","","41","46","30","","","","40","45","28","","","","38","44","27","","","","37","42","26","","","","35","41","25","","","","34","40","24","","","","33","38","22","","","","31","37","21","","","","30","36","20","","","","28","34","19","","","","27","33","18","","","","25","32","17","","","","24","30","16","","","","23","29","15","","","","22","28","15","","","","20","26","14","","",""
"Saudi Arabia","100","","","78","","","100","","","77","","","100","","","76","","","100","","","76","","","100","","","75","","","99","","","74","","","99","","","74","","","99","","","73","","","99","","","72","","","99","","","72","","","99","","","71","","","99","","","70","","","99","","","70","","","99","","","69","","","99","","","69","","","98","","","68","","","98","","","68","","","98","","","68","",""
"Senegal","51","65","40","21","22","21","51","65","39","21","21","21","50","65","38","20","20","20","49","65","36","20","20","20","49","65","35","19","19","19","48","65","34","19","18","19","47","65","33","18","18","18","46","65","32","17","17","18","46","65","31","17","16","17","45","64","30","17","16","17","44","64","29","16","16","16","43","64","28","16","16","16","43","64","27","16","16","16","42","64","26","16","16","15","41","64","25","15","16","15","40","64","24","15","16","14","40","64","23","15","16","14","39","63","23","14","16","13"
"Serbia","98","100","95","25","23","","98","99","95","25","23","","98","99","95","24","23","","97","99","95","24","22","","97","99","95","24","22","","97","99","95","25","21","","97","98","95","25","21","","97","98","95","25","20","","96","98","95","25","20","","96","97","94","26","20","","96","97","94","26","19","","96","97","94","26","19","","95","97","94","27","19","","95","96","94","27","19","","95","96","94","28","19","","95","96","94","28","19","","95","96","94","29","19","","95","96","94","29","19",""
"Seychelles","100","","","","","","100","","","","","","100","","","","","","100","","","","","","100","","","","","","99","","","","","","99","","","","","","98","","","","","","98","","","","","","98","","","","","","97","","","","","","97","","","","","","96","","","","","","96","","","","","","95","","","","","","95","","","","","","95","","","","","","94","","","","",""
"Sierra Leone","16","26","9","13","20","8","15","25","8","13","20","8","15","25","8","13","20","8","15","25","8","12","20","8","14","24","8","12","19","7","14","24","7","12","19","7","14","24","7","12","19","7","13","23","7","11","19","7","13","23","7","11","18","6","13","23","6","11","18","6","12","22","6","10","18","6","12","22","6","10","18","6","12","22","6","10","17","6","11","21","5","10","17","5","11","21","5","9","17","5","11","21","5","9","17","5","10","21","5","9","17","5","10","20","5","9","16","5"
"Singapore","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100",""
"Slovakia","98","99","97","83","88","76","98","99","97","83","88","76","98","99","97","83","89","76","98","99","97","83","89","76","98","99","97","83","89","76","98","99","97","83","89","76","98","99","97","83","89","76","98","99","97","83","89","76","98","99","97","83","89","76","98","99","97","83","89","76","98","99","97","84","89","76","98","99","97","84","89","76","98","99","97","84","90","76","98","99","97","84","90","77","98","99","97","84","90","77","98","99","97","84","90","77","98","99","97","84","90","77","98","99","97","84","90","77"
"Slovenia","99","99","99","83","","","99","99","99","83","","","99","99","99","83","","","99","99","99","82","","","99","99","99","82","","","99","99","99","81","","","99","99","99","80","","","99","99","99","79","","","99","99","99","79","","","99","99","99","78","","","99","99","99","77","","","99","99","99","77","","","99","99","99","76","","","99","99","99","75","","","99","99","99","75","","","99","99","99","75","","","99","99","99","75","","","99","99","99","74","",""
"Solomon Islands","34","78","20","","","","33","78","19","","","","32","77","19","","","","31","75","18","","","","30","74","18","","","","29","73","17","","","","28","71","17","","","","27","70","16","","","","26","68","16","","","","25","67","15","","","","24","66","14","","","","23","64","14","","","","22","63","13","","","","21","62","13","","","","21","62","13","","","","21","62","13","","","","21","62","13","","","","20","62","13","","",""
"Somalia","38","61","20","","","","37","60","19","","","","36","59","18","","","","34","58","17","","","","33","57","16","","","","32","55","15","","","","31","54","14","","","","29","53","13","","","","27","52","13","","","","26","51","12","","","","24","50","11","","","","25","49","10","","","","23","48","9","","","","22","47","9","","","","22","46","8","","","","21","46","8","","","","20","45","8","","","","20","45","7","","",""
"South Africa","76","76","75","","","","75","76","73","","","","74","76","71","","","","73","75","69","","","","72","75","67","","","","71","75","65","","","","70","74","63","","","","69","74","61","","","","68","74","59","","","","67","74","57","","","","66","73","55","","","","65","73","53","","","","64","73","51","","","","63","72","50","","","","62","72","48","","","","61","72","46","","","","60","71","44","","","","59","71","42","","",""
"South Sudan","11","37","5","","","","10","34","5","","","","10","30","5","","","","9","27","5","","","","8","24","4","","","","7","21","4","","","","7","19","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spain","100","100","100","97","97","97","100","100","100","97","97","97","100","100","100","97","97","97","100","100","100","96","96","96","100","100","100","96","96","96","100","100","100","96","96","96","100","100","100","96","96","96","100","100","100","96","96","95","100","100","100","95","96","95","100","100","100","95","95","95","100","100","100","95","95","94","100","100","100","95","95","94","100","100","100","95","95","94","100","100","100","94","95","94","100","100","100","94","95","93","100","100","100","94","95","93","100","100","100","94","95","93","100","100","100","94","95","93"
"Sri Lanka","96","95","96","","","","95","94","95","","","","94","93","95","","","","94","92","94","","","","93","91","94","","","","92","89","93","","","","92","88","92","","","","91","87","92","","","","90","86","91","","","","90","85","91","","","","89","85","90","","","","88","85","89","","","","88","85","88","","","","87","85","88","","","","87","85","87","","","","86","85","86","","","","85","85","85","","","","85","85","85","","",""
"Sudan","37","60","24","","","","36","60","24","","","","35","58","23","","","","34","57","22","","","","32","55","21","","","","31","53","20","","","","30","52","19","","","","28","50","17","","","","27","48","16","","","","26","47","15","","","","24","45","14","","","","23","43","13","","","","22","42","12","","","","21","40","11","","","","21","40","11","","","","21","40","11","","","","21","40","11","","","","21","40","11","","",""
"Suriname","84","89","75","","","","84","89","74","","","","84","89","73","","","","84","89","72","","","","83","89","71","","","","83","89","70","","","","83","89","69","","","","82","89","68","","","","82","89","67","","","","82","89","67","","","","81","89","66","","","","81","89","65","","","","81","89","64","","","","81","89","63","","","","80","89","62","","","","80","89","61","","","","80","89","60","","","","79","89","59","","",""
"Sweden","99","99","100","93","94","88","99","99","100","93","94","88","99","99","100","93","94","88","99","99","100","93","94","88","99","99","100","93","94","88","99","99","100","93","94","88","99","99","100","93","94","88","99","99","100","93","94","88","99","99","100","93","94","88","99","99","100","93","94","88","99","99","100","93","94","88","99","99","100","93","94","88","99","99","100","93","94","88","99","99","100","93","94","88","99","99","100","93","94","87","99","99","100","93","94","87","99","99","100","93","93","87","99","99","100","92","93","87"
"Switzerland","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","99","100","99","100","100","100","99","100","99","100","100","100","99","99","99","100","100","100","99","99","99","100","100","100","99","99","99","100","100","100","99","99","99","100","100","100","99","99","99","100","100","100","99","99","98","100","100","100","98","99","98","100","100","100","98","98","98","100","100","100","98","98","98","100","100","100","98","98","98","100","100","100","98","98","98","100","100","100","98","98","98"
"Syrian Arab Republic","91","91","91","","","","91","92","91","","","","92","92","91","","","","92","93","91","","","","92","93","91","","","","92","94","90","","","","92","94","90","","","","93","94","90","","","","93","95","90","","","","93","95","90","","","","93","95","90","","","","93","96","90","","","","93","96","90","","","","93","97","90","","","","93","97","89","","","","93","97","89","","","","93","96","89","","","","93","96","88","","",""
"Tajikistan","97","95","98","","","","97","95","97","","","","96","95","97","","","","96","95","96","","","","95","94","96","","","","95","94","95","","","","94","94","94","","","","94","94","94","","","","93","94","93","","","","93","94","93","","","","93","94","92","","","","92","93","92","","","","92","93","91","","","","91","93","90","","","","91","93","90","","","","90","93","89","","","","90","93","89","","","","90","93","89","","",""
"Thailand","99","99","98","","","","98","99","98","","","","98","98","98","","","","98","97","98","","","","97","97","97","","","","97","96","97","","","","96","96","97","","","","96","95","96","","","","95","95","96","","","","95","94","96","","","","95","93","95","","","","94","93","95","","","","94","92","95","","","","93","92","95","","","","93","91","94","","","","93","90","94","","","","92","90","94","","","","92","89","93","","",""
"Republic of North Macedonia","99","100","98","17","8","","99","100","97","16","8","","98","100","96","16","8","","98","100","95","16","8","","97","99","94","16","8","","96","99","92","15","8","","95","98","90","15","8","","93","97","88","14","9","","92","96","86","14","9","","90","95","84","14","10","","89","94","83","14","10","","88","93","81","14","11","","86","92","79","13","11","","85","91","77","14","12","","85","91","77","14","12","","85","91","77","14","12","","85","91","77","14","12","","85","91","77","14","12",""
"Timor-Leste","54","76","44","","","","52","75","43","","","","51","74","42","","","","50","74","41","","","","49","73","40","","","","48","72","39","","","","47","71","38","","","","46","70","37","","","","45","69","35","","","","44","68","34","","","","43","67","33","","","","41","67","32","","","","40","66","32","","","","39","64","31","","","","38","63","30","","","","37","62","29","","","","","","","","","","","","","","",""
"Togo","16","29","7","","","","16","28","7","","","","15","28","7","","","","15","28","6","","","","14","28","6","","","","14","28","6","","","","14","27","5","","","","13","27","5","","","","13","27","5","","","","13","27","4","","","","12","26","4","","","","12","26","4","","","","11","26","4","","","","11","26","3","","","","11","25","3","","","","11","25","3","","","","10","25","3","","","","10","24","3","","",""
"Tonga","93","97","92","","","","93","97","92","","","","93","97","92","","","","93","97","92","","","","93","97","92","","","","93","97","91","","","","92","97","90","","","","92","98","90","","","","91","98","89","","","","91","98","88","","","","90","98","88","","","","90","98","87","","","","89","99","86","","","","89","99","86","","","","89","99","86","","","","89","99","86","","","","89","99","86","","","","89","99","86","","",""
"Trinidad and Tobago","93","","","","","","93","","","","","","93","","","","","","93","","","","","","93","","","","","","93","","","","","","93","","","","","","93","","","","","","92","","","","","","92","","","","","","92","","","","","","92","","","","","","91","","","","","","91","","","","","","91","","","","","","91","","","","","","90","","","","","","90","","","","",""
"Tunisia","91","95","81","78","88","","91","95","81","78","88","","90","95","80","77","87","","90","95","78","75","86","","89","95","76","74","85","","88","95","73","73","84","","87","95","71","71","83","","86","95","69","70","82","","85","95","67","69","81","","84","94","64","68","80","","83","94","62","66","80","","82","94","60","65","79","","82","94","58","64","78","","81","94","56","63","77","","80","94","54","61","76","","79","94","52","60","75","","78","94","50","59","75","","77","94","48","59","74",""
"Turkey","97","100","90","65","70","","97","100","90","65","70","","97","100","90","65","69","","97","100","88","64","69","","96","99","87","63","69","","94","98","85","62","68","","93","97","84","61","67","","92","96","82","61","67","","91","96","81","60","66","","90","95","79","59","65","","89","94","78","58","65","","88","93","77","57","64","","87","92","75","56","64","","86","91","74","55","63","","84","91","72","54","62","","83","90","71","54","62","","82","89","69","53","61","","82","89","69","53","61",""
"Turkmenistan","99","98","99","","","","98","97","99","","","","98","97","99","","","","97","96","99","","","","97","95","98","","","","97","95","98","","","","96","94","98","","","","96","93","98","","","","95","93","98","","","","95","92","97","","","","94","91","97","","","","94","91","97","","","","94","90","97","","","","93","90","96","","","","93","89","96","","","","93","89","96","","","","93","89","96","","","","93","89","96","","",""
"Tuvalu","84","83","86","6","4","10","84","83","86","6","4","10","84","83","86","6","4","10","84","83","86","6","4","10","84","83","86","7","4","10","84","83","85","6","4","9","84","83","84","6","5","8","83","84","82","6","5","8","83","84","81","6","5","7","82","84","79","6","5","6","81","84","78","5","5","6","81","85","77","5","5","5","80","85","75","5","5","4","80","85","75","5","5","4","80","85","75","5","5","4","80","85","75","5","5","4","80","85","75","5","5","4","","","","","",""
"Uganda","18","26","16","","","","18","26","16","","","","18","27","16","","","","18","27","16","","","","18","27","16","","","","18","27","16","","","","18","28","16","","","","18","28","16","","","","18","28","16","","","","18","28","16","","","","18","29","16","","","","18","29","16","","","","18","29","16","","","","18","30","15","","","","18","30","15","","","","18","30","15","","","","17","30","15","","","","17","31","15","","",""
"Ukraine","96","97","94","68","66","","96","97","94","66","63","","96","97","94","64","60","","96","97","94","62","58","","96","97","93","59","55","","96","97","93","56","52","","96","97","92","54","49","","96","97","92","51","46","","96","97","92","48","43","","95","97","91","45","40","","95","97","91","45","39","","95","97","91","45","39","","95","97","90","44","38","","95","97","90","44","38","","95","97","90","43","38","","95","97","89","43","37","","94","97","89","42","37","","94","97","89","42","37",""
"United Arab Emirates","99","","","96","","","99","","","96","","","99","","","95","","","99","","","95","","","99","","","95","","","99","","","94","","","99","","","94","","","99","","","93","","","99","","","93","","","99","","","93","","","99","","","92","","","99","","","92","","","99","","","91","","","99","","","91","","","99","","","90","","","99","","","90","","","99","","","90","","","99","","","90","",""
"United Kingdom of Great Britain and Northern Ireland","99","99","99","98","99","92","99","99","99","98","99","92","99","99","99","98","99","92","99","99","99","98","99","92","99","99","99","98","99","92","99","99","99","98","99","92","99","99","99","98","99","92","99","99","99","98","99","92","99","99","99","98","99","92","99","99","99","98","99","92","99","99","99","98","99","92","99","99","99","98","99","92","99","99","99","98","99","92","99","99","99","98","99","92","99","99","99","97","99","92","99","99","99","97","99","92","99","99","99","97","99","92","99","99","99","97","99","92"
"United Republic of Tanzania","30","43","24","25","31","22","28","41","22","24","30","21","27","39","21","23","29","20","25","37","20","22","28","19","24","35","19","21","27","18","22","33","18","20","26","17","21","32","16","19","25","16","19","30","15","18","24","15","18","28","14","16","23","14","16","26","13","15","22","13","15","24","12","14","20","11","13","22","10","12","19","10","12","20","9","11","17","9","10","18","8","9","15","7","9","16","6","8","14","6","7","14","5","7","12","5","6","13","4","5","10","4","4","11","3","4","9","2"
"United States of America","100","100","100","90","95","","100","100","100","90","95","","100","100","100","90","95","","100","100","100","90","95","","100","100","100","90","95","","100","100","100","90","95","","100","100","100","89","95","","100","100","100","89","95","","100","100","100","89","95","","100","100","100","89","95","","100","100","100","89","95","","100","100","100","89","95","","100","100","100","89","95","","100","100","100","89","95","","100","100","100","89","95","","100","100","100","88","95","","100","100","100","88","95","","100","100","100","88","95",""
"Uruguay","97","97","97","","","","96","96","96","","","","96","96","95","","","","96","96","94","","","","96","96","93","","","","96","96","92","","","","95","96","91","","","","95","95","90","","","","95","95","89","","","","95","95","88","","","","95","95","87","","","","94","95","86","","","","94","95","86","","","","94","95","85","","","","94","95","85","","","","94","95","85","","","","94","95","85","","","","94","95","85","","",""
"Uzbekistan","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","99","","","","99","100","99","","","","99","99","98","","","","98","99","97","","","","97","99","96","","","","97","99","95","","","","96","99","94","","","","96","99","93","","","","95","98","92","","","","95","98","91","","","","94","98","90","","","","93","98","89","","","","93","98","88","","",""
"Vanuatu","34","48","29","","","","36","50","32","","","","38","51","34","","","","40","53","36","","","","42","54","38","","","","44","56","41","","","","47","57","43","","","","49","59","45","","","","51","60","48","","","","53","61","50","","","","55","63","53","","","","57","64","55","","","","60","66","58","","","","62","67","60","","","","62","67","60","","","","62","67","60","","","","62","67","60","","","","62","67","60","","",""
"Venezuela (Bolivarian Republic of)","94","","","24","","","94","","","24","","","94","","","24","","","94","","","24","","","94","","","24","","","94","","","25","","","94","","","26","","","94","","","26","","","94","","","27","","","94","","","27","","","93","","","28","","","93","","","28","","","93","","","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Viet Nam","84","94","78","","","","82","94","76","","","","80","93","74","","","","78","92","72","","","","76","91","70","","","","75","90","68","","","","73","89","66","","","","71","88","63","","","","69","87","61","","","","67","87","59","","","","65","86","57","","","","64","85","55","","","","62","84","53","","","","60","83","51","","","","58","82","49","","","","56","82","47","","","","54","81","45","","","","52","81","43","","",""
"Yemen","59","88","43","","67","","59","88","43","","67","","58","88","43","","67","","57","88","42","","67","","56","88","40","","67","","55","88","39","","67","","54","88","38","","67","","53","87","37","","67","","52","87","36","","67","","51","87","34","","68","","49","87","33","","68","","48","87","32","","68","","47","87","31","","68","","46","87","29","","68","","44","86","28","","68","","43","86","27","","67","","42","86","27","","67","","42","86","27","","67",""
"Zambia","26","36","19","","","","26","36","19","","","","26","37","18","","","","26","37","18","","","","26","38","17","","","","26","39","17","","","","25","39","16","","","","25","40","16","","","","25","40","15","","","","25","41","15","","","","25","42","15","","","","25","42","14","","","","25","43","14","","","","24","44","13","","","","24","44","13","","","","24","45","13","","","","24","45","12","","","","24","46","12","","",""
"Zimbabwe","36","46","31","","16","","37","48","32","","17","","38","49","32","","17","","38","50","32","","18","","39","52","33","","18","","40","53","33","","19","","40","54","33","","19","","41","56","34","","20","","42","57","34","","20","","42","58","34","","21","","43","60","35","","21","","44","61","35","","22","","45","62","35","","22","","45","64","36","","23","","46","65","36","","23","","46","65","36","","23","","46","65","36","","23","","46","65","36","","23",""
