"Poland","100","100","100","99","","","99","100","99","99","","","99","100","98","98","","","99","100","97","97","","","98","99","97","97","","","98","99","96","96","","","98","99","95","96","","","97","99","95","95","","","97","99","94","95","","","97","99","94","95","","","97","99","94","94","","","97","99","94","94","","","97","99","94","94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Portugal","100","100","100","95","","","100","100","100","95","","","100","100","100","95","","","100","100","100","95","","","100","100","100","95","","","100","100","100","95","","","100","100","99","95","","","100","100","99","95","","","99","100","99","95","","","99","99","99","95","","","99","99","99","94","","","99","99","99","94","","","99","99","99","94","","","99","99","99","94","","","99","99","99","94","","","99","99","99","94","","","99","99","99","94","","","99","99","98","93","",""
"Qatar","100","","","96","","","100","","","96","","","100","","","96","","","100","","","96","","","100","","","96","","","100","","","96","","","100","","","97","","","100","","","97","","","100","","","97","","","100","","","97","","","100","","","97","","","100","","","97","","","100","","","97","","","100","","","97","","","100","","","97","","","100","","","97","","","100","","","97","","","100","","","97","",""
"Republic of Korea","100","","","98","","","100","","","98","","","100","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","97","","","99","","","97","","","99","","","97","","","99","","","97","","","99","","","97","","","99","","","97","","","99","","","97","","","99","","","97","","","","","","","","","","","","","",""
"Republic of Moldova","89","97","83","73","","","89","97","83","73","","","88","97","82","72","","","88","97","82","72","","","88","97","81","70","","","87","96","80","67","","","87","96","80","65","","","86","96","79","62","","","86","96","79","60","","","86","96","78","57","","","85","96","78","55","","","85","96","77","53","","","85","96","76","50","","","84","96","76","48","","","84","95","75","46","","","84","95","75","44","","","84","95","74","42","","","83","95","74","40","",""
"Romania","100","100","100","82","","","100","100","100","82","","","100","100","100","82","","","100","100","100","82","","","100","100","100","82","","","100","100","100","82","","","100","100","100","82","","","100","100","100","82","","","100","100","100","82","","","100","100","100","82","","","100","100","100","82","","","100","100","100","82","","","100","100","100","82","","","100","100","100","82","","","100","100","100","82","","","100","100","100","82","","","100","100","100","82","","","100","100","100","82","",""
"Russian Federation","97","99","93","76","","","97","99","92","76","","","97","99","92","76","","","97","99","91","76","","","97","99","91","76","","","96","99","90","76","","","96","99","90","75","","","96","99","89","75","","","96","99","89","75","","","96","99","88","75","","","96","99","88","75","","","96","99","87","75","","","96","99","87","75","","","95","99","86","75","","","95","99","86","75","","","95","99","85","75","","","95","99","85","75","","","95","99","85","75","",""
"Rwanda","58","82","53","","43","","57","82","52","","42","","56","81","51","","41","","56","80","51","","40","","55","79","50","","39","","54","79","49","","38","","53","78","48","","36","","53","77","48","","35","","52","77","47","","34","","51","76","46","","33","","51","75","46","","32","","50","75","45","","31","","49","74","44","","30","","49","73","44","","29","","48","73","43","","28","","47","72","42","","26","","46","71","42","","25","","45","71","41","","24",""
"Saint Kitts and Nevis","","","","","","","","","","","","","","","","","","","","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","98","","","","","","98","","","","","","98","","","","","","98","","","","",""
"Saint Lucia","98","98","98","","","","98","98","98","","","","98","98","98","","","","98","98","98","","","","97","98","97","","","","97","98","96","","","","96","98","95","","","","95","97","94","","","","94","97","94","","","","93","96","93","","","","92","96","92","","","","92","95","91","","","","91","94","90","","","","90","94","89","","","","89","93","88","","","","88","93","87","","","","88","93","87","","","","88","93","87","","",""
"Saint Vincent and the Grenadines","95","","","","","","95","","","","","","95","","","","","","95","","","","","","95","","","","","","95","","","","","","95","","","","","","95","","","","","","94","","","","","","94","","","","","","94","","","","","","94","","","","","","94","","","","","","94","","","","","","94","","","","","","93","","","","","","93","","","","","","93","","","","",""
"Samoa","97","100","97","59","","","97","100","97","59","","","97","100","96","59","","","96","99","96","59","","","96","98","95","58","","","95","97","95","58","","","95","96","95","58","","","94","95","94","58","","","94","94","94","58","","","93","93","93","58","","","93","92","93","58","","","92","91","93","57","","","92","91","93","57","","","92","90","92","57","","","92","90","92","57","","","92","90","92","57","","","92","90","92","57","","","92","90","92","57","",""
"San Marino","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","",""
"Sao Tome and Principe","84","87","77","","","","84","87","77","","","","83","87","76","","","","82","86","74","","","","81","85","73","","","","80","83","72","","","","78","82","71","","","","77","81","70","","","","76","80","68","","","","75","79","67","","","","73","78","66","","","","72","77","65","","","","71","76","64","","","","70","75","63","","","","69","74","62","","","","67","73","60","","","","66","72","59","","","","65","71","58","","",""
"Saudi Arabia","100","","","","","","100","","","","","","100","","","","","","100","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","98","","","","","","98","","","","","","98","","","","","","98","","","","","","98","","","","","","98","","","","","","97","","","","","","97","","","","","","97","","","","",""
"Senegal","81","92","70","","","","79","92","69","","","","78","92","67","","","","77","92","65","","","","76","92","63","","","","75","91","61","","","","73","91","59","","","","72","91","57","","","","71","91","55","","","","70","91","54","","","","68","91","52","","","","67","90","50","","","","66","90","48","","","","65","90","47","","","","63","90","45","","","","62","90","43","","","","61","90","42","","","","60","89","40","","",""
"Serbia","86","83","88","75","81","66","86","83","88","75","81","66","86","84","89","75","81","66","87","85","90","75","81","66","88","86","90","75","81","66","89","87","91","75","81","66","89","87","92","75","81","66","90","88","92","75","81","66","91","89","93","75","81","66","92","90","94","75","81","66","92","91","94","75","81","66","93","91","95","75","81","67","94","92","96","75","81","67","95","93","96","75","82","67","95","93","97","75","82","67","95","93","97","75","82","67","95","93","97","75","82","67","95","93","97","74","82","67"
"Seychelles","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","95","","","","","","95","","","","","","95","","","","","","94","","","","","","94","","","","","","94","","","","","","94","","","","","","93","","","","","","93","","","","",""
"Sierra Leone","61","76","50","10","12","8","60","75","49","10","12","8","58","75","47","9","12","7","57","74","45","9","12","7","56","74","44","8","12","6","55","73","42","8","12","6","53","73","40","8","12","5","52","73","39","7","11","5","51","72","37","7","11","4","49","72","36","7","11","4","48","71","34","6","11","4","47","71","32","6","11","3","45","70","31","6","11","3","44","70","29","6","11","3","43","69","28","5","11","2","41","69","26","5","11","2","40","68","24","5","11","2","40","68","24","5","11","2"
"Singapore","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100",""
"Slovakia","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","99","","","100","99","100","99","","","99","99","100","99","","","99","99","99","99","","","99","99","98","98","","","98","99","97","97","","","98","99","97","97","","","98","99","97","96","","","98","99","97","95","","","98","99","97","95","","","98","99","97","94","","","98","99","97","93","","","98","99","97","93","","","98","99","97","92","","","98","99","97","92","",""
"Slovenia","100","100","99","98","","","100","100","99","98","","","100","100","99","97","","","100","100","99","95","","","100","100","99","94","","","100","100","99","93","","","100","100","99","91","","","100","100","99","90","","","100","100","99","89","","","100","100","99","88","","","100","100","99","86","","","100","100","99","85","","","100","100","99","84","","","100","100","99","82","","","100","100","99","81","","","100","100","99","80","","","100","100","99","80","","","100","100","99","80","",""
"Solomon Islands","68","91","61","","","","69","91","62","","","","69","91","63","","","","70","91","64","","","","71","91","65","","","","72","91","67","","","","73","91","68","","","","74","91","69","","","","74","91","70","","","","75","91","72","","","","76","91","73","","","","77","91","74","","","","78","91","75","","","","79","90","76","","","","79","90","76","","","","79","90","76","","","","79","90","76","","","","79","90","76","","",""
"Somalia","52","83","28","","","","51","81","27","","","","49","79","27","","","","47","77","26","","","","46","75","25","","","","44","73","24","","","","42","71","22","","","","40","69","21","","","","38","67","20","","","","35","65","19","","","","33","63","17","","","","32","61","16","","","","30","59","14","","","","28","57","12","","","","26","56","10","","","","24","54","8","","","","22","52","6","","","","20","50","4","","",""
"South Africa","93","99","81","","82","","92","99","80","","83","","92","99","79","","83","","91","99","78","","84","","91","99","77","","85","","91","99","76","","86","","90","99","76","","86","","90","99","75","","87","","89","99","74","","88","","89","99","73","","89","","88","99","72","","90","","88","99","71","","90","","87","99","70","","90","","87","98","70","","90","","86","98","69","","90","","86","98","68","","90","","85","98","67","","90","","85","98","66","","90",""
"South Sudan","41","65","35","","","","41","63","36","","","","41","60","36","","","","41","58","37","","","","41","56","38","","","","41","54","38","","","","41","52","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spain","100","100","100","98","","","100","100","100","98","","","100","100","100","98","","","100","100","100","98","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","",""
"Sri Lanka","89","97","88","","91","","89","97","87","","90","","88","97","86","","90","","88","97","86","","90","","87","97","85","","89","","87","96","84","","89","","86","96","84","","89","","85","96","83","","88","","85","96","82","","88","","84","96","82","","87","","84","96","81","","87","","83","96","80","","87","","82","96","79","","86","","82","96","79","","86","","81","96","78","","86","","81","95","77","","86","","80","95","77","","86","","80","95","76","","86",""
"Sudan","60","74","53","","","","60","74","53","","","","59","73","52","","","","58","72","50","","","","56","71","49","","","","55","70","47","","","","53","68","46","","","","52","67","44","","","","50","66","43","","","","49","65","41","","","","48","64","40","","","","46","63","38","","","","45","61","37","","","","43","60","35","","","","43","60","35","","","","43","60","35","","","","43","60","35","","","","43","60","35","","",""
"Suriname","95","98","90","","","","95","98","87","","","","94","98","87","","","","94","98","87","","","","94","98","86","","","","93","98","85","","","","93","98","84","","","","93","98","83","","","","93","98","82","","","","92","98","81","","","","92","98","80","","","","92","98","79","","","","91","98","78","","","","91","98","77","","","","91","98","76","","","","90","98","75","","","","90","98","75","","","","90","98","74","","",""
"Sweden","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","",""
"Switzerland","100","100","100","95","","","100","100","100","95","","","100","100","100","95","","","100","100","100","95","","","100","100","100","95","","","100","100","100","95","","","100","100","100","95","","","100","100","100","94","","","100","100","100","94","","","100","100","100","94","","","100","100","100","94","","","100","100","100","94","","","100","100","100","93","","","100","100","100","93","","","100","100","100","93","","","100","100","100","93","","","100","100","100","93","","","100","100","100","93","",""
"Syrian Arab Republic","97","99","95","","","","97","99","95","","","","97","99","95","","","","97","99","94","","","","97","99","94","","","","97","99","94","","","","96","99","93","","","","96","99","93","","","","96","99","93","","","","96","99","92","","","","96","99","92","","","","96","99","92","","","","96","99","92","","","","96","99","91","","","","95","99","91","","","","95","99","91","","","","95","99","90","","","","95","99","90","","",""
"Tajikistan","81","96","76","48","","","80","96","74","48","","","78","96","72","47","","","77","95","70","47","","","75","95","68","47","","","73","95","66","47","","","72","94","64","46","","","70","94","62","46","","","69","93","60","46","","","67","93","58","45","","","66","93","56","44","","","65","92","54","43","","","63","92","53","42","","","62","92","51","40","","","60","91","49","39","","","59","91","47","38","","","57","91","45","36","","","56","90","43","35","",""
"Thailand","100","100","100","","","","99","100","99","","","","99","100","99","","","","99","100","99","","","","99","100","98","","","","98","99","98","","","","98","99","97","","","","98","99","97","","","","97","99","96","","","","97","99","96","","","","97","99","95","","","","96","99","95","","","","96","99","94","","","","95","98","94","","","","95","98","93","","","","95","98","93","","","","94","98","92","","","","94","98","92","","",""
"Republic of North Macedonia","93","91","97","81","90","69","93","91","97","82","90","72","93","91","97","83","90","75","93","91","97","85","90","78","93","91","97","86","90","80","94","92","97","88","91","83","95","93","97","89","92","86","95","94","97","91","93","89","96","95","98","93","94","92","97","96","98","95","95","95","98","98","98","95","96","95","99","99","98","96","97","95","99","100","99","97","98","95","99","100","99","97","99","95","99","100","99","97","99","95","99","100","99","97","99","95","99","100","99","97","99","95","99","100","99","97","99","95"
"Timor-Leste","78","98","70","","","","77","98","67","","","","75","97","65","","","","72","95","63","","","","70","93","61","","","","68","91","59","","","","66","89","57","","","","64","87","55","","","","62","85","53","","","","60","83","51","","","","58","81","50","","","","57","80","48","","","","55","78","47","","","","54","76","46","","","","52","74","45","","","","51","73","43","","","","","","","","","","","","","","",""
"Togo","65","89","48","","","","64","88","47","","","","63","88","46","","","","62","87","45","","","","61","87","44","","","","60","86","43","","","","58","86","42","","","","57","85","41","","","","56","84","40","","","","55","84","38","","","","54","83","37","","","","53","83","36","","","","52","82","35","","","","50","81","34","","","","49","81","33","","","","48","80","32","","","","47","80","31","","","","46","79","30","","",""
"Tonga","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","99","100","","","","99","99","100","","","","99","99","99","","","","99","99","99","","","","99","98","99","","","","99","98","99","","","","99","98","99","","","","99","98","99","","","","98","97","99","","","","98","97","99","","","","98","97","99","","","","98","97","99","","","","98","97","99","","",""
"Trinidad and Tobago","98","","","","","","98","","","","","","98","","","","","","98","","","","","","98","","","","","","97","","","","","","97","","","","","","96","","","","","","96","","","","","","95","","","","","","95","","","","","","95","","","","","","94","","","","","","94","","","","","","93","","","","","","93","","","","","","92","","","","","","92","","","","",""
"Tunisia","96","100","89","93","","","96","100","88","92","","","96","100","87","92","","","95","100","87","92","","","95","100","85","92","","","94","100","83","91","","","93","99","81","91","","","92","99","79","86","","","92","99","77","82","","","91","99","76","77","","","91","99","75","72","","","90","99","75","68","","","90","99","74","63","","","90","98","73","59","","","89","98","73","54","","","89","98","72","50","","","88","98","71","45","","","88","98","71","41","",""
"Turkey","99","99","100","","","","99","99","100","","","","99","99","100","","","","99","99","99","","","","99","99","98","","","","98","99","97","","","","98","99","97","","","","98","99","96","","","","98","99","95","","","","97","99","95","","","","97","99","94","","","","97","99","93","","","","97","99","92","","","","96","99","92","","","","96","99","91","","","","96","99","90","","","","96","99","89","","","","95","99","89","","",""
"Turkmenistan","99","100","98","94","97","91","99","100","98","93","97","89","98","99","97","92","97","87","98","99","96","90","97","84","97","99","95","89","96","81","96","99","94","87","95","79","95","98","92","85","93","76","95","98","91","83","92","73","94","98","90","81","91","71","93","98","89","79","90","69","92","97","88","77","88","66","92","97","87","75","87","64","91","97","86","73","86","61","90","96","84","71","85","59","89","96","83","70","85","57","88","96","82","68","85","55","88","96","80","67","84","52","87","96","79","66","84","50"
"Tuvalu","99","100","99","","50","","99","100","99","","50","","99","100","99","","50","","99","100","99","","50","","99","99","99","","50","","99","99","99","","50","","99","99","98","","50","","99","99","98","","50","","99","99","98","","49","","98","99","98","","49","","98","99","98","","49","","98","98","98","","49","","98","98","98","","49","","98","98","98","","49","","98","98","98","","49","","98","98","98","","49","","98","98","98","","49","","","","","","",""
"Uganda","49","75","41","7","16","4","48","75","40","7","16","4","46","75","38","7","17","4","45","74","37","7","18","4","43","74","35","7","18","4","42","74","34","6","19","3","41","73","33","6","19","3","39","73","31","6","20","3","38","73","30","6","20","3","37","73","29","6","21","2","35","72","27","6","22","2","34","72","26","6","22","2","33","72","25","5","23","2","32","71","24","5","23","2","30","71","22","5","24","2","29","71","21","5","25","1","28","71","20","5","25","1","27","70","19","5","26","1"
"Ukraine","94","91","99","92","","","94","91","99","92","","","94","91","99","92","","","94","91","99","92","","","94","92","98","92","","","94","93","97","90","","","95","94","97","87","","","95","94","97","85","","","96","95","96","82","","","96","96","96","79","","","96","97","96","77","","","97","97","96","74","","","97","98","96","71","","","98","99","95","69","","","98","100","95","66","","","98","100","95","66","","","98","100","95","66","","","98","100","95","66","",""
"United Arab Emirates","98","","","","","","97","","","","","","97","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","",""
"United Kingdom of Great Britain and Northern Ireland","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","",""
"United Republic of Tanzania","57","86","43","","35","","55","84","41","","35","","53","83","39","","34","","51","82","37","","34","","49","80","36","","33","","47","79","34","","33","","46","78","33","","32","","44","76","31","","28","","42","75","29","","24","","40","74","28","","21","","38","73","26","","17","","37","71","25","","14","","35","70","23","","10","","33","69","22","","7","","32","68","20","","4","","30","67","19","","4","","29","66","18","","4","","27","65","16","","4",""
"United States of America","99","100","97","99","100","","99","100","97","99","100","","99","100","97","99","100","","99","100","97","99","100","","99","100","97","99","100","","99","100","97","99","100","","99","100","97","99","100","","99","100","97","99","100","","99","100","97","99","100","","99","100","97","99","100","","99","100","97","99","100","","99","100","97","99","100","","99","100","97","99","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100",""
"Uruguay","99","100","95","","95","","99","100","94","","95","","99","100","93","","94","","99","99","91","","94","","99","99","89","","94","","99","99","87","","94","","99","99","86","","94","","98","99","84","","94","","98","99","82","","94","","98","99","80","","94","","98","99","79","","94","","98","99","77","","94","","97","99","75","","94","","97","99","74","","94","","97","99","74","","94","","97","99","74","","94","","97","99","75","","94","","97","99","75","","94",""
"Uzbekistan","98","100","96","59","86","31","98","99","96","59","86","31","98","99","96","59","86","31","97","99","95","59","86","31","97","99","95","59","86","31","97","99","95","59","86","31","96","99","94","59","86","30","96","99","93","58","85","30","96","99","93","58","85","30","95","98","92","58","85","30","94","98","90","57","85","30","93","98","88","57","85","31","92","97","86","57","85","31","90","97","84","57","85","31","89","97","82","57","85","32","88","96","80","57","84","32","86","96","78","56","84","32","85","95","76","56","84","32"
"Vanuatu","91","100","88","44","","","91","99","88","44","","","90","99","87","44","","","89","99","86","43","","","89","98","85","43","","","88","98","85","43","","","87","98","84","42","","","86","98","83","42","","","86","97","82","41","","","85","97","81","41","","","84","97","80","41","","","84","96","80","40","","","83","96","79","40","","","82","96","78","40","","","82","96","78","40","","","82","96","78","40","","","82","96","78","40","","","82","96","78","40","",""
"Venezuela (Bolivarian Republic of)","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","97","","","","","","97","","","","","","97","","","","",""
"Viet Nam","95","99","93","","","","94","98","92","","","","93","98","91","","","","92","97","90","","","","91","97","88","","","","90","97","87","","","","89","96","86","","","","89","96","85","","","","88","96","84","","","","87","96","83","","","","86","96","82","","","","85","96","81","","","","84","95","80","","","","84","95","79","","","","83","95","78","","","","82","95","77","","","","81","95","77","","","","80","94","76","","",""
"Yemen","63","79","55","","","","63","79","55","","","","63","79","55","","","","61","79","52","","","","60","78","50","","","","58","78","48","","","","56","77","46","","","","54","76","44","","","","52","76","41","","","","50","75","39","","","","48","75","37","","","","46","74","35","","","","44","74","32","","","","42","73","30","","","","40","73","28","","","","38","72","26","","","","38","72","26","","","","38","72","26","","",""
"Zambia","60","84","42","","46","","59","84","41","","46","","59","84","41","","46","","58","84","40","","46","","58","84","39","","47","","57","84","39","","47","","56","84","38","","47","","56","84","38","","47","","55","84","37","","47","","55","84","36","","47","","54","84","36","","48","","53","84","35","","48","","53","84","34","","48","","52","84","34","","48","","51","84","33","","48","","51","84","32","","48","","50","84","32","","48","","49","84","31","","49",""
"Zimbabwe","64","94","50","","","","65","94","50","","","","65","94","51","","","","65","94","52","","","","66","94","52","","","","66","94","53","","","","67","94","54","","","","68","94","54","","","","68","94","55","","","","69","95","55","","","","69","95","56","","","","70","95","57","","","","70","95","57","","","","71","95","58","","","","71","95","59","","","","72","95","59","","","","72","95","60","","","","72","95","60","","",""
